country,customer_id,boxes_taken,activation_channel,state,recipe_score_count,recipe_score_freq,app_uses,app_store
AU,649,20,F,N,45,0,20,itunes
AU,650,60,B,N,50,0.3,35,itunes
AU,651,55,C,S,60,0,0,
AU,652,30,A,N,65,0,150,itunes
AU,653,25,C,L,65,0,15,google
AU,654,45,F,C,60,0,15,itunes
AU,655,35,A,L,75,0,40,itunes
AU,656,245,F,C,45,0,0,
AU,657,40,C,N,45,0,45,google
AU,658,135,B,L,60,0,30,itunes
AU,659,25,A,L,50,0.3,25,itunes
AU,660,225,B,L,45,0,35,itunes
AU,661,15,C,T,65,0,25,google
AU,662,80,F,L,55,0,20,itunes
AU,663,85,A,N,75,0.4,25,itunes
AU,664,100,A,A,45,0,55,itunes
AU,665,60,A,L,75,0,10,google
AU,666,70,F,L,65,0,25,google
AU,667,35,F,C,60,0.25,5,itunes
AU,668,95,F,N,45,0,10,itunes
AU,669,65,A,N,55,0.181818182,55,itunes
AU,670,30,B,N,45,0,30,itunes
AU,671,240,F,N,60,0.333333333,5,itunes
AU,672,115,C,C,75,0,40,google
AU,673,40,A,L,75,0,40,itunes
AU,674,55,C,W,65,0,0,itunes
AU,675,240,A,S,60,0,20,itunes
AU,676,75,D,N,45,0,0,
AU,677,135,C,N,45,0,10,itunes
AU,678,15,G,L,45,0,30,google
AU,679,70,F,S,60,0,15,google
AU,680,200,C,C,65,0,25,itunes
AU,681,15,C,N,60,0.333333333,35,itunes
AU,682,15,C,N,75,0.266666667,20,itunes
AU,683,85,F,L,75,0,25,itunes
AU,684,140,C,T,45,0,10,itunes
AU,685,220,F,C,45,0,10,itunes
AU,686,195,F,N,45,0,15,itunes
AU,687,30,F,N,75,0,15,itunes
AU,688,95,C,L,70,0,30,itunes
AU,689,50,N/A,N,45,0,20,itunes
AU,690,60,C,L,60,0,25,itunes
AU,691,60,A,N,60,0,0,
AU,692,15,B,C,45,0,95,itunes
AU,693,30,C,N,45,0,20,itunes
AU,694,35,F,N,50,0.2,30,itunes
AU,695,150,F,N,60,0,30,itunes
AU,696,15,A,C,60,0,5,itunes
AU,697,100,C,S,65,0,40,itunes
AU,698,65,C,N,55,0,20,itunes
AU,699,45,C,W,50,0,40,itunes
AU,700,70,C,W,N/A,0,40,google
AU,701,15,F,N,75,0,0,
AU,702,55,A,N,45,0,0,
AU,703,225,B,N,45,0,45,itunes
AU,704,20,A,C,45,0,25,itunes
AU,705,80,F,C,60,0,0,itunes
AU,706,15,B,N,60,0,45,itunes
AU,707,15,C,L,60,0.25,0,
AU,708,135,F,C,45,0.666666667,10,itunes
AU,709,170,A,N,45,0,0,google
AU,710,25,F,L,75,0.266666667,0,google
AU,711,135,C,S,60,0,25,itunes
AU,712,35,C,L,60,0,35,itunes
AU,713,40,C,W,45,0.333333333,20,itunes
AU,714,20,C,T,45,0,10,itunes
AU,715,80,C,N,75,0,20,itunes
AU,716,205,A,C,75,0,25,google
AU,717,15,C,L,45,0.333333333,0,
AU,718,20,C,A,55,0,30,itunes
AU,719,25,F,C,45,0,10,itunes
AU,720,15,C,C,75,0,50,google
AU,721,20,A,S,75,0.333333333,25,itunes
AU,722,20,F,L,60,0.166666667,20,itunes
AU,723,55,A,S,60,0,35,itunes
AU,724,15,C,N,75,0.133333333,0,
AU,725,55,A,L,75,0,10,google
AU,726,25,C,L,65,0,0,
AU,727,70,C,N,75,0,0,itunes
AU,728,90,C,L,45,0,40,itunes
AU,729,100,C,N,45,0,0,google
AU,730,40,C,C,60,0,15,itunes
AU,731,25,C,S,65,0.615384615,15,itunes
AU,732,155,C,T,60,0,5,itunes
AU,733,25,D,A,45,0,40,google
AU,734,25,A,L,60,0,15,itunes
AU,735,25,C,N,75,0,0,
AU,736,80,C,N,45,0.666666667,45,google
AU,737,20,C,N,55,0,0,
AU,738,45,D,C,45,0,10,itunes
AU,739,40,A,C,45,0,30,itunes
AU,740,95,C,N,60,0.333333333,30,itunes
AU,741,100,A,N,45,0,30,itunes
AU,742,65,C,L,45,0,45,itunes
AU,743,20,B,W,45,0,5,itunes
AU,744,100,C,W,75,0.333333333,55,itunes
AU,745,30,C,W,45,0,5,itunes
AU,746,50,C,S,75,0,20,google
AU,747,15,C,N,60,0,15,itunes
AU,748,75,F,N,45,0.777777778,20,itunes
AU,749,170,A,L,45,0,35,google
AU,750,35,C,T,75,0.066666667,35,itunes
AU,751,30,D,N,45,0,20,google
AU,752,40,A,C,45,0.333333333,65,google
AU,753,85,B,C,45,0,40,itunes
AU,754,20,C,N,75,0,30,google
AU,755,55,C,L,45,0,45,itunes
AU,756,115,C,L,45,0,25,itunes
AU,757,20,E,L,75,0.333333333,35,itunes
AU,758,70,C,N,45,0,0,itunes
AU,759,190,F,S,75,0,15,itunes
AU,760,80,E,N,55,0,15,google
AU,761,25,C,N,55,0,35,itunes
AU,762,80,E,S,75,0.466666667,30,itunes
AU,763,50,E,N,45,0,20,itunes
AU,764,185,C,N,75,0,20,itunes
AU,765,105,C,L,45,0.666666667,0,
AU,766,20,C,W,50,0,0,
AU,767,55,C,W,65,0,0,google
AU,768,25,G,W,45,0,5,google
AU,769,85,B,L,65,0.230769231,30,itunes
AU,770,170,C,N,45,0,35,itunes
AU,771,30,D,L,45,0,5,itunes
AU,772,120,D,W,45,0,20,google
AU,773,15,C,L,60,0,20,itunes
AU,774,70,C,C,45,0.666666667,0,
AU,775,170,F,W,45,0,0,itunes
AU,776,175,E,C,75,0,5,itunes
AU,777,20,E,N,45,0,0,
AU,778,15,D,L,45,0,25,google
AU,779,25,C,N,70,0,15,itunes
AU,780,15,C,C,45,0.333333333,35,itunes
AU,781,15,C,C,45,0.111111111,15,itunes
AU,782,45,N/A,T,75,0.333333333,35,itunes
AU,783,65,C,W,75,0,15,itunes
AU,784,210,F,T,60,0,15,itunes
AU,785,100,C,N,55,0,20,itunes
AU,786,120,F,N,50,0,15,itunes
AU,787,30,F,C,45,0.222222222,0,itunes
AU,788,20,F,L,55,0,60,itunes
AU,789,95,A,C,45,0,30,itunes
AU,790,20,E,C,45,0,5,itunes
AU,791,120,F,C,50,0,45,itunes
AU,792,15,E,C,45,0,0,
AU,793,170,F,N,75,0.533333333,15,itunes
AU,794,80,F,N,45,0.888888889,20,itunes
AU,795,20,C,N,45,0.777777778,20,itunes
AU,796,250,B,N,60,0,10,itunes
AU,797,65,F,N,75,0.266666667,30,itunes
AU,798,240,F,T,60,0,10,google
AU,799,125,B,W,65,0,0,google
AU,800,220,A,L,75,0,0,
AU,801,60,A,N,45,0.333333333,70,itunes
AU,802,75,F,N,60,0.333333333,20,itunes
AU,803,175,A,W,45,0,15,itunes
AU,804,105,C,C,45,0,5,itunes
AU,805,95,C,L,50,0,0,
AU,806,20,A,L,60,0.166666667,55,itunes
AU,807,15,A,L,60,0,50,itunes
AU,808,85,F,C,45,0,15,itunes
AU,809,20,C,C,45,0,30,itunes
AU,810,45,G,S,45,0.333333333,15,itunes
AU,811,90,C,W,45,0,25,itunes
AU,812,190,E,C,60,0,40,google
AU,813,265,A,L,60,0,20,itunes
AU,814,170,B,S,45,0,35,google
AU,815,15,A,C,65,0.307692308,0,
AU,816,155,A,S,45,0,15,itunes
AU,817,85,A,L,75,0,50,itunes
AU,818,145,C,L,55,1,45,itunes
AU,819,25,A,L,45,0,15,itunes
AU,820,145,C,C,45,0,25,itunes
AU,821,180,F,L,45,0.666666667,10,itunes
AU,822,15,C,N,60,0.25,20,google
AU,823,200,A,C,45,0,20,itunes
AU,824,245,C,C,75,0,20,itunes
AU,825,20,A,N,45,0,35,google
AU,826,15,C,N,75,0,0,
AU,827,140,F,N,75,0.533333333,20,itunes
AU,828,30,C,L,75,0,25,itunes
AU,829,50,C,L,60,0.5,35,itunes
AU,830,20,E,C,75,0.133333333,20,itunes
AU,831,20,G,T,65,0,35,itunes
AU,832,50,C,C,70,0,20,itunes
AU,833,110,A,L,45,0.222222222,25,itunes
AU,834,25,B,L,60,0,85,google
AU,835,25,A,L,55,0.272727273,150,itunes
AU,836,20,C,S,75,0,35,itunes
AU,837,20,C,L,45,0,40,itunes
AU,838,85,C,L,60,0.083333333,5,itunes
AU,839,30,G,C,45,0,0,
AU,840,100,C,W,45,0,45,itunes
AU,841,25,A,N,100,0,20,google
AU,842,70,B,C,75,0,25,itunes
AU,843,15,A,C,45,0,0,
AU,844,25,B,N,75,0,0,google
AU,845,45,E,N,50,0,20,google
AU,846,30,F,C,55,0.272727273,10,itunes
AU,847,85,C,L,65,0,30,itunes
AU,848,45,A,S,75,0,0,google
AU,849,20,F,S,60,0.5,40,itunes
AU,850,25,C,N,45,0.333333333,50,itunes
AU,851,220,B,T,60,0,20,itunes
AU,852,60,F,L,45,0.333333333,0,
AU,853,15,F,L,45,0,100,google
AU,854,80,F,L,45,0.333333333,15,itunes
AU,855,15,E,C,60,0,5,itunes
AU,856,15,C,N,55,0.272727273,20,itunes
AU,857,35,G,L,60,0,30,itunes
AU,858,20,E,L,70,0,0,
AU,859,20,C,W,65,0,25,itunes
AU,860,185,A,W,45,0.222222222,35,itunes
AU,861,245,B,S,75,0,15,itunes
AU,862,135,F,N,45,0.111111111,20,google
AU,863,185,G,C,60,0,0,itunes
AU,864,250,F,N,45,0,10,itunes
AU,865,90,C,W,45,0,20,itunes
AU,866,30,C,L,45,0.666666667,20,google
AU,867,50,C,L,50,0,15,itunes
AU,868,100,C,W,65,0,30,itunes
AU,869,35,C,W,75,0.6,45,itunes
AU,870,15,C,S,75,0,0,
AU,871,15,D,L,45,0,20,google
AU,872,55,A,N,55,0,0,
AU,873,175,F,W,45,0.555555556,0,google
AU,874,20,C,N,55,0.909090909,95,itunes
AU,875,15,C,N,50,0,15,itunes
AU,876,150,C,N,75,0,15,itunes
AU,877,140,D,N,60,0.333333333,30,itunes
AU,878,260,E,L,45,0.333333333,0,
AU,879,155,F,L,45,0,50,itunes
AU,880,20,F,A,45,0,0,
AU,881,255,A,N,45,0,15,google
AU,882,25,F,N,45,0,20,itunes
AU,883,15,D,N,45,0.222222222,0,
AU,884,15,C,N,75,0,40,itunes
AU,885,40,C,N,45,0,30,google
AU,886,30,A,W,45,0.222222222,15,itunes
AU,887,65,A,L,45,0,20,itunes
AU,888,40,B,C,75,0,30,itunes
AU,889,110,C,C,45,0,20,itunes
AU,890,50,B,T,60,0,35,itunes
AU,891,15,C,N,75,0,10,itunes
AU,892,15,C,S,70,0,75,itunes
AU,893,40,C,S,75,0.4,40,itunes
AU,894,30,B,W,45,0,25,google
AU,895,125,F,N,60,0.166666667,20,google
AU,896,25,C,L,45,0,5,itunes
AU,897,40,E,L,60,0,0,
AU,898,25,C,C,50,0.7,10,itunes
AU,899,45,B,A,75,0,25,google
AU,900,15,B,C,45,0,30,itunes
AU,901,55,C,C,50,0,15,itunes
AU,902,20,F,T,45,0.333333333,45,itunes
AU,903,120,D,C,45,0,0,itunes
AU,904,25,C,L,45,0,10,itunes
AU,905,20,F,L,45,0,40,google
AU,906,15,B,C,60,0.166666667,40,itunes
AU,907,25,A,N,45,0,0,
AU,908,75,C,L,60,0.333333333,15,itunes
AU,909,50,C,L,55,0,30,itunes
AU,910,15,G,L,45,0,45,itunes
AU,911,210,C,L,45,0,60,itunes
AU,912,50,D,C,45,0.222222222,0,itunes
AU,913,20,A,S,45,0,15,itunes
AU,914,30,F,C,45,0,20,google
AU,915,205,B,N,45,0,50,itunes
AU,916,75,F,N,45,0,0,
AU,917,70,F,W,45,0.111111111,0,
AU,918,180,F,L,60,0,20,itunes
AU,919,80,F,C,45,0,0,
AU,920,70,C,C,65,0,20,itunes
AU,921,20,C,L,4500,0.333333333,10,itunes
AU,922,35,F,N,45,0,0,
AU,923,15,A,C,45,0,50,itunes
AU,924,140,E,N,140,0,10,itunes
AU,925,40,C,L,60,0,15,itunes
AU,926,45,F,C,75,0,15,itunes
AU,927,35,F,N,45,0.666666667,10,itunes
AU,928,40,C,C,50,0,25,itunes
AU,929,70,F,L,75,0,0,
AU,930,100,C,L,55,0.636363636,25,itunes
AU,931,240,A,N,75,0,25,itunes
AU,932,25,G,L,45,0,20,google
AU,933,65,C,N,75,0,20,itunes
AU,934,40,C,C,65,1,40,itunes
AU,935,85,F,C,75,0,0,itunes
AU,936,15,B,N,45,0,135,itunes
AU,937,40,C,C,45,0.666666667,35,itunes
AU,938,40,F,C,60,0,25,itunes
AU,939,55,F,L,45,0,120,itunes
AU,940,15,C,L,75,0,25,itunes
AU,941,25,N/A,N,75,0,0,
AU,942,160,A,S,65,0.307692308,35,itunes
AU,943,25,F,N,45,0,70,itunes
AU,944,145,B,L,60,0,60,itunes
AU,945,100,A,L,45,0,30,itunes
AU,946,20,C,L,75,0,35,itunes
AU,947,35,C,W,60,0.333333333,15,itunes
AU,948,155,F,N,45,0,0,itunes
AU,949,65,C,N,45,0,55,itunes
AU,950,60,D,L,45,0.333333333,35,itunes
AU,951,195,C,S,65,0,25,google
AU,952,20,A,C,45,0,20,itunes
AU,953,15,C,L,60,0,15,itunes
AU,954,25,E,L,45,0,30,itunes
AU,955,30,F,C,50,0,20,google
AU,956,35,A,C,75,0.133333333,55,itunes
AU,957,235,A,S,45,0.555555556,15,itunes
AU,958,110,F,C,60,0,20,itunes
AU,959,20,B,L,60,0,35,itunes
AU,960,30,C,L,45,0.333333333,35,itunes
AU,961,250,A,C,45,0,0,itunes
AU,962,85,C,C,60,0,25,itunes
AU,963,60,A,C,45,0,0,itunes
AU,964,20,A,L,45,0,15,itunes
AU,965,20,C,C,45,0,0,
AU,966,40,C,N,65,0,0,itunes
AU,967,215,C,N,70,0,25,google
AU,968,185,A,C,75,0,15,itunes
AU,969,90,C,N,45,0,5,itunes
AU,970,15,C,A,65,0,30,google
AU,971,15,C,L,65,0.307692308,40,itunes
AU,972,175,C,L,45,0,15,itunes
AU,973,220,G,S,45,0.666666667,25,itunes
AU,974,175,C,N,45,0,20,itunes
AU,975,55,B,L,60,0,20,google
AU,976,55,C,T,45,0,15,itunes
AU,977,25,C,N,75,0,50,itunes
AU,978,15,C,N,45,0,0,
AU,979,55,C,S,65,0,15,google
AU,980,35,F,C,65,0,30,itunes
AU,981,30,C,L,45,0,15,itunes
AU,982,60,C,A,75,0,20,itunes
AU,983,90,E,N,75,0.6,40,itunes
AU,984,75,F,C,50,0,35,itunes
AU,985,65,G,N,75,0.066666667,25,itunes
AU,986,25,F,L,70,0,0,google
AU,987,15,B,L,45,0,20,itunes
AU,988,20,C,N,55,0,0,
AU,989,40,C,N,60,0,55,google
AU,990,65,C,L,50,0.1,20,itunes
AU,991,20,F,N,45,0,15,itunes
AU,992,45,E,L,55,0.363636364,25,itunes
AU,993,15,C,L,70,0,55,itunes
AU,994,55,C,N,55,0.181818182,25,itunes
AU,995,30,F,C,75,0,10,itunes
AU,996,220,C,S,45,0.222222222,15,itunes
AU,997,40,C,L,75,0,35,itunes
AU,998,40,E,C,75,0,20,itunes
AU,999,140,F,L,45,0.222222222,0,google
AU,1000,15,F,L,45,0,10,google
AU,1001,55,A,C,55,0,35,itunes
AU,1002,105,A,W,50,0,30,itunes
AU,1003,30,F,L,45,0,25,google
AU,1004,50,C,C,45,0.333333333,35,itunes
AU,1005,65,B,S,45,0,25,itunes
AU,1006,195,C,C,45,0,25,itunes
AU,1007,235,C,W,75,0.4,30,itunes
AU,1008,15,C,N,75,0,0,
AU,1009,20,F,N,60,0.333333333,20,itunes
AU,1010,15,C,N,70,0,20,google
AU,1011,40,F,A,75,0,40,itunes
AU,1012,55,E,A,70,0.071428571,0,
AU,1013,25,C,L,75,0,0,google
AU,1014,45,B,S,80,0,25,itunes
AU,1015,35,C,N,65,0,10,itunes
AU,1016,65,A,L,60,0.333333333,15,itunes
AU,1017,30,A,N,60,0,20,itunes
AU,1018,150,A,N,75,0,15,itunes
AU,1019,50,A,L,50,0,15,itunes
AU,1020,60,G,N,45,0,30,itunes
AU,1021,15,F,N,50,0.6,30,itunes
AU,1022,190,D,L,60,0,50,itunes
AU,1023,30,E,N,45,0,0,itunes
AU,1024,55,F,L,65,0,0,
AU,1025,60,C,N,75,0.666666667,45,itunes
AU,1026,15,C,L,55,0,45,itunes
AU,1027,260,E,N,45,0,5,google
AU,1028,25,A,N,70,0,20,itunes
AU,1029,150,A,C,75,0.066666667,25,google
AU,1030,50,C,C,60,0,20,itunes
AU,1031,65,C,C,45,0,10,itunes
AU,1032,185,A,C,65,0,15,itunes
AU,1033,245,B,W,75,0.133333333,0,google
AU,1034,135,C,L,45,0.666666667,20,itunes
AU,1035,205,C,N,45,0,0,
AU,1036,20,D,N,45,0,10,itunes
AU,1037,25,C,N,75,0.333333333,75,itunes
AU,1038,130,C,L,65,0.230769231,35,google
AU,1039,85,C,N,60,0,15,itunes
AU,1040,15,B,N,60,0,40,itunes
AU,1041,40,C,C,60,0,45,itunes
AU,1042,50,G,C,45,0,20,itunes
AU,1043,180,C,C,45,0,15,itunes
AU,1044,25,B,L,45,0,10,itunes
AU,1045,45,C,N,55,0.090909091,0,
AU,1046,45,D,N,45,0.333333333,0,
AU,1047,15,C,N,75,0,15,itunes
AU,1048,25,F,N,45,0.444444444,0,
AU,1049,240,C,L,75,0,40,itunes
AU,1050,25,B,C,45,0,25,itunes
AU,1051,15,B,L,55,0,5,itunes
AU,1052,85,A,N,45,0,0,
AU,1053,65,A,W,75,0,40,itunes
AU,1054,35,B,L,45,0,20,itunes
AU,1055,20,C,N,75,0.333333333,35,itunes
AU,1056,180,A,N,75,0.333333333,20,google
AU,1057,185,C,C,75,0.066666667,0,
AU,1058,85,G,A,45,0.666666667,25,itunes
AU,1059,80,A,C,45,0.333333333,20,itunes
AU,1060,15,C,L,60,0,115,itunes
AU,1061,245,C,T,75,0.066666667,20,itunes
AU,1062,20,C,C,55,0,15,itunes
AU,1063,255,C,L,75,0.333333333,0,google
AU,1064,15,C,N,45,0,15,itunes
AU,1065,40,F,C,60,0,20,itunes
AU,1066,250,A,C,60,0,50,itunes
AU,1067,190,A,W,45,1,15,google
AU,1068,115,C,N,60,0,30,itunes
AU,1069,15,C,S,50,0.2,200,itunes
AU,1070,95,F,N,75,0,10,google
AU,1071,20,C,C,75,0,35,itunes
AU,1072,40,C,L,75,0,20,itunes
AU,1073,30,F,S,45,0,10,google
AU,1074,25,F,L,50,0.1,0,
AU,1075,35,E,N,75,0.133333333,20,itunes
AU,1076,50,A,N,75,0,0,
AU,1077,35,F,C,50,0,15,itunes
AU,1078,50,C,L,45,0.888888889,0,
AU,1079,195,C,C,45,0,25,itunes
AU,1080,25,F,C,75,0,40,google
AU,1081,25,C,L,45,0,0,
AU,1082,120,F,C,60,0.083333333,20,google
AU,1083,60,C,N,75,0.333333333,50,itunes
AU,1084,25,D,C,45,0,25,itunes
AU,1085,205,C,W,45,0,40,itunes
AU,1086,135,C,T,55,0,20,itunes
AU,1087,50,C,T,75,0,5,google
AU,1088,15,C,L,45,0,35,itunes
AU,1089,25,C,C,60,0.083333333,45,itunes
AU,1090,175,B,C,75,0,25,itunes
AU,1091,65,B,C,65,0,25,itunes
AU,1092,75,C,L,100,0.75,5,google
AU,1093,50,F,N,55,0,20,itunes
AU,1094,25,A,W,75,0,5,itunes
AU,1095,25,A,L,60,0,25,itunes
AU,1096,50,A,L,45,0,20,itunes
AU,1097,20,C,L,45,0.111111111,15,itunes
AU,1098,35,C,N,60,0,15,itunes
AU,1099,130,A,N,70,0.142857143,10,itunes
AU,1100,45,,C,70,0,25,google
AU,1101,45,,N,60,0.333333333,10,itunes
AU,1102,15,,S,45,0,90,google
AU,1103,115,,S,70,0,15,itunes
AU,1104,80,,L,75,0,35,itunes
AU,1105,120,,N,70,0.357142857,25,itunes
AU,1106,15,,L,70,0,20,itunes
AU,1107,195,,C,75,0.466666667,15,itunes
AU,1108,105,,N,45,0,30,itunes
AU,1109,155,,C,75,0.666666667,20,google
AU,1110,25,,C,75,0,5,itunes
AU,1111,35,,N,60,0,25,itunes
AU,1112,25,,N,75,0.066666667,45,itunes
AU,1113,20,,N,60,0,50,itunes
AU,1114,70,,L,75,0,60,google
AU,1115,40,,W,60,0,5,itunes
AU,1116,40,,C,60,0,20,google
AU,1117,40,,L,75,0.333333333,25,itunes
AU,1118,25,,S,45,0,40,itunes
AU,1119,120,,C,45,0.333333333,40,itunes
AU,1120,170,,N,45,0,25,itunes
AU,1121,150,,L,75,0.666666667,15,itunes
AU,1122,85,,W,65,0.384615385,0,
AU,1123,60,,N,60,0,0,
AU,1124,35,,S,50,0,55,google
AU,1125,45,,S,45,0,30,itunes
AU,1126,15,,N,75,0,0,
AU,1127,80,,A,55,0,45,itunes
AU,1128,50,,L,45,0,20,itunes
AU,1129,15,,L,45,0,25,itunes
AU,1130,30,,W,45,0,15,itunes
AU,1131,15,,N,60,0,0,
AU,1132,95,,S,75,0,10,google
AU,1133,75,,N,45,0.333333333,0,
AU,1134,100,,C,60,0,20,google
AU,1135,15,,N,45,0,10,itunes
AU,1136,75,G,W,60,0,0,google
AU,1137,175,C,L,75,0,30,itunes
AU,1138,40,G,C,45,0,40,itunes
AU,1139,50,F,N,60,0,0,
AU,1140,30,A,N,60,0.083333333,25,itunes
AU,1141,35,C,L,45,0,45,itunes
AU,1142,40,B,N,45,0,80,itunes
AU,1143,15,B,N,45,0,45,itunes
AU,1144,25,F,N,45,1,15,google
AU,1145,15,A,A,45,0,65,google
AU,1146,30,C,W,60,0,0,
AU,1147,205,C,N,75,0,15,itunes
AU,1148,110,A,L,75,0.066666667,50,itunes
AU,1149,125,C,S,75,0,20,itunes
AU,1150,110,C,C,45,0,0,
AU,1151,150,A,S,60,0,20,itunes
AU,1152,110,B,N,75,0,35,itunes
AU,1153,160,A,C,45,0,120,itunes
AU,1154,185,C,L,45,0,5,itunes
AU,1155,60,B,C,60,0,40,itunes
AU,1156,215,F,L,75,0,0,
AU,1157,80,C,L,50,0.4,20,itunes
AU,1158,205,C,L,50,0,25,google
AU,1159,75,F,N,60,0,15,itunes
AU,1160,20,C,L,70,0,20,google
AU,1161,30,F,W,55,1,15,itunes
AU,1162,25,C,C,70,0,50,itunes
AU,1163,15,E,L,75,0,50,google
AU,1164,155,A,W,45,0,15,itunes
AU,1165,195,C,N,45,0,30,itunes
AU,1166,15,A,N,75,0,30,itunes
AU,1167,20,C,C,70,0,10,google
AU,1168,25,C,N,45,0,10,itunes
AU,1169,90,C,W,60,0,30,itunes
AU,1170,65,C,L,45,0,30,itunes
AU,1171,35,F,N,75,0,0,
AU,1172,50,G,S,45,0,15,google
AU,1173,15,C,L,45,0,25,google
AU,1174,30,E,N,45,0,35,google
AU,1175,45,F,C,75,0.066666667,45,itunes
AU,1176,160,C,C,65,0,35,google
AU,1177,130,A,N,65,0.846153846,30,itunes
AU,1178,160,C,T,75,0,0,itunes
AU,1179,55,E,N,45,0,25,google
AU,1180,80,A,N,75,0.266666667,20,itunes
AU,1181,245,F,L,60,0.083333333,0,
AU,1182,25,A,N,55,0,15,itunes
AU,1183,60,D,N,60,0.583333333,30,itunes
AU,1184,50,C,C,45,0,15,itunes
AU,1185,25,B,A,60,0,35,itunes
AU,1186,15,A,L,75,0,0,
AU,1187,15,F,W,75,0,25,google
AU,1188,30,C,N,45,0,25,itunes
AU,1189,45,B,C,60,0.333333333,15,itunes
AU,1190,240,B,L,60,0.083333333,25,itunes
AU,1191,25,C,C,60,0,20,itunes
AU,1192,25,F,C,60,0,0,
AU,1193,20,F,N,45,0,0,
AU,1194,30,A,N,45,0,25,itunes
AU,1195,30,C,C,75,0,0,
AU,1196,35,C,L,75,0,35,itunes
AU,1197,25,F,T,60,0,30,itunes
AU,1198,20,C,C,45,0,20,itunes
AU,1199,45,C,N,60,0,80,itunes
AU,1200,40,B,C,45,0,20,itunes
AU,1201,105,N/A,L,45,0,0,itunes
AU,1202,15,C,L,45,0,15,itunes
AU,1203,95,B,C,45,0,25,itunes
AU,1204,35,D,N,75,0,0,
AU,1205,60,D,C,45,0,20,itunes
AU,1206,30,B,N,75,0.466666667,30,itunes
AU,1207,15,C,S,45,0,75,itunes
AU,1208,110,F,N,75,0,35,itunes
AU,1209,15,F,C,45,0,5,itunes
AU,1210,120,F,L,60,0.333333333,15,itunes
AU,1211,30,A,C,75,0,35,google
AU,1212,30,D,T,55,0,15,itunes
AU,1213,30,A,W,75,0,20,itunes
AU,1214,25,C,N,50,0,30,itunes
AU,1215,30,F,C,75,0,15,google
AU,1216,185,C,W,60,0.333333333,0,
AU,1217,65,A,N,60,0,0,
AU,1218,45,C,N,45,0,5,itunes
AU,1219,50,F,L,45,0,20,itunes
AU,1220,25,F,N,75,0,10,itunes
AU,1221,35,B,C,60,0,55,itunes
AU,1222,15,A,L,60,0,30,itunes
AU,1223,205,F,N,60,0.166666667,50,itunes
AU,1224,60,F,T,45,0,20,itunes
AU,1225,30,E,N,45,0,20,itunes
AU,1226,15,F,C,75,0,20,google
AU,1227,25,A,N,60,0.416666667,0,
AU,1228,255,B,W,45,0,30,itunes
AU,1229,15,A,N,60,0,0,
AU,1230,145,C,C,60,0,10,itunes
AU,1231,70,C,L,65,0,35,google
AU,1232,25,C,C,75,0,0,
AU,1233,165,F,N,60,0,0,itunes
AU,1234,15,F,C,45,0,25,itunes
AU,1235,15,F,N,45,0.666666667,30,itunes
AU,1236,50,F,T,55,0.272727273,30,google
AU,1237,15,C,N,65,0,0,google
AU,1238,35,C,C,45,0.555555556,40,itunes
AU,1239,210,F,C,45,0.333333333,20,google
AU,1240,25,C,L,45,0.222222222,25,itunes
AU,1241,75,C,A,65,0.384615385,30,itunes
AU,1242,215,C,C,45,0,35,itunes
AU,1243,20,F,C,45,0,35,itunes
AU,1244,45,B,L,45,0.222222222,35,itunes
AU,1245,140,E,L,45,1,35,itunes
AU,1246,30,F,N,45,0,5,itunes
AU,1247,100,F,C,55,0,45,itunes
AU,1248,85,C,N,45,0.111111111,115,itunes
AU,1249,65,C,N,45,0,15,itunes
AU,1250,30,B,N,45,0,25,itunes
AU,1251,105,F,N,60,0,15,itunes
AU,1252,80,F,T,75,0,25,google
AU,1253,20,B,S,45,0,20,itunes
AU,1254,70,C,N,70,0.714285714,20,itunes
AU,1255,55,E,N,60,0,35,itunes
AU,1256,245,F,C,75,0,25,google
AU,1257,50,C,L,45,0.666666667,20,itunes
AU,1258,50,C,N,45,0,15,itunes
AU,1259,80,F,L,45,0.333333333,40,itunes
AU,1260,70,F,C,45,0.333333333,45,itunes
AU,1261,85,A,N,55,0.181818182,45,itunes
AU,1262,20,A,W,60,0,115,google
AU,1263,25,A,C,45,0,10,itunes
AU,1264,25,C,L,65,0.384615385,25,google
AU,1265,15,E,L,45,0,40,google
AU,1266,15,C,N,75,0,0,
AU,1267,20,C,S,60,0.25,0,
AU,1268,20,A,N,75,0,25,itunes
AU,1269,15,C,C,55,0,10,google
AU,1270,35,C,L,65,0,10,itunes
AU,1271,30,C,N,45,0,20,itunes
AU,1272,35,C,T,45,0,15,itunes
AU,1273,195,C,L,45,0,20,google
AU,1274,30,C,L,45,0,15,itunes
AU,1275,60,D,N,45,0,20,itunes
AU,1276,195,C,C,45,0.666666667,10,google
AU,1277,25,C,N,60,0,85,itunes
AU,1278,15,C,N,75,0,20,itunes
AU,1279,20,G,C,50,0,45,itunes
AU,1280,115,C,C,45,0,15,itunes
AU,1281,35,F,N,60,0,25,itunes
AU,1282,20,B,N,75,0.2,5,itunes
AU,1283,15,B,C,60,0,75,itunes
AU,1284,50,F,L,75,0.666666667,30,google
AU,1285,15,A,N,60,0,25,itunes
AU,1286,25,B,S,60,0,25,google
AU,1287,50,B,W,75,0,25,itunes
AU,1288,225,E,L,60,0.25,25,itunes
AU,1289,210,D,L,60,0.333333333,45,itunes
AU,1290,155,D,L,60,0,5,itunes
AU,1291,30,A,N,75,0,15,itunes
